tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2021-560,Us Open,Hard,2021-08-30,R16,3,6-3 6-3,wta,0,18,2,0,201594,Simona Halep,13.0,202494,Elina Svitolina,5.0,0,6,12,0,2,1,2,12,7,4,64,46,24,8,9
2021-609,Indian Wells,Hard,2021-10-06,R32,3,7-5 6-4,wta,0,22,2,0,201594,Simona Halep,17.0,205925,Aliaksandra Sasnovich,100.0,0,9,13,0,1,1,2,9,5,6,77,55,30,12,11
2021-609,Indian Wells,Hard,2021-10-06,R64,3,7-6(2) 6-1,wta,0,20,2,1,201594,Simona Halep,17.0,216146,Marta Kostyuk,58.0,1,13,7,2,0,2,3,5,4,6,79,52,35,15,10
2021-730,Moscow,Hard,2021-10-18,QF,3,6-4 6-4,wta,0,20,2,0,201594,Simona Halep,19.0,206289,Maria Sakkari,7.0,0,8,12,0,1,2,3,14,9,10,72,47,28,8,10
2021-730,Moscow,Hard,2021-10-18,R16,3,6-1 7-6(4),wta,0,20,2,1,201594,Simona Halep,19.0,206368,Veronika Kudermetova,32.0,1,13,7,2,0,5,5,4,2,14,54,36,25,9,9
2021-730,Moscow,Hard,2021-10-18,R32,3,6-1 6-4,wta,0,17,2,0,201594,Simona Halep,19.0,215713,Anastasia Potapova,68.0,1,12,5,2,0,2,6,8,5,13,59,38,27,6,9
2021-2050,Cluj-Napoca 2,Hard,2021-10-25,F,3,6-2 6-3,wta,0,17,2,0,201594,Simona Halep,18.0,204426,Anett Kontaveit,14.0,0,5,12,0,3,4,2,11,6,3,59,34,15,12,8
2021-2050,Cluj-Napoca 2,Hard,2021-10-25,SF,3,6-0 6-1,wta,0,13,2,0,201594,Simona Halep,18.0,216146,Marta Kostyuk,55.0,1,12,1,2,0,1,6,1,1,10,35,25,23,4,6
2021-2050,Cluj-Napoca 2,Hard,2021-10-25,QF,3,6-1 6-1,wta,0,14,2,0,201594,Simona Halep,18.0,211713,Jaqueline Cristian,105.0,1,12,2,2,2,0,5,3,3,12,45,26,21,11,7
2021-2050,Cluj-Napoca 2,Hard,2021-10-25,R16,3,6-4 6-2,wta,0,18,2,0,201594,Simona Halep,18.0,219875,Varvara Gracheva,81.0,1,12,6,2,2,2,4,2,1,12,50,32,26,10,9
2021-2050,Cluj-Napoca 2,Hard,2021-10-25,R32,3,6-1 6-2,wta,0,15,2,0,201594,Simona Halep,18.0,211817,Elena Gabriela Ruse,85.0,1,12,3,2,6,2,4,1,1,8,50,30,25,11,8
2021-528,Linz,Hard,2021-11-08,QF,3,4-6 7-5 6-0,wta,0,28,3,0,201594,Simona Halep,22.0,211148,Jasmine Paolini,51.0,1,17,11,2,3,4,7,8,4,16,85,59,41,10,14
2021-528,Linz,Hard,2021-11-08,R16,3,7-5 6-3,wta,0,21,2,0,201594,Simona Halep,22.0,205925,Aliaksandra Sasnovich,85.0,1,13,8,2,6,5,4,3,1,4,70,43,30,13,11
2022-2058,Melbourne 1,Hard,2022-01-03,SF,3,6-3 6-2,wta,0,17,2,0,201594,Simona Halep,20.0,221012,Qinwen Zheng,126.0,1,12,5,2,0,0,0,0,0,0,0,0,0,0,0
2022-2058,Melbourne 1,Hard,2022-01-03,QF,3,6-2 5-7 6-4,wta,0,30,3,0,201594,Simona Halep,20.0,203530,Viktorija Golubic,43.0,1,17,13,2,0,0,0,0,0,0,0,0,0,0,0
2022-2058,Melbourne 1,Hard,2022-01-03,R16,3,6-2 6-1,wta,0,15,2,0,201594,Simona Halep,20.0,211817,Elena Gabriela Ruse,87.0,1,12,3,2,3,2,7,4,2,10,41,22,15,9,7
2022-2058,Melbourne 1,Hard,2022-01-03,R32,3,6-4 6-2,wta,0,18,2,0,201594,Simona Halep,20.0,215018,Destanee Aiava,316.0,1,12,6,2,2,3,4,2,1,7,53,29,23,15,9
2022-2058,Melbourne 1,Hard,2022-01-03,F,3,6-2 6-3,wta,0,17,2,0,201594,Simona Halep,20.0,206368,Veronika Kudermetova,31.0,1,12,5,2,2,4,5,6,4,7,62,41,26,12,9
2022-580,Australian Open,Hard,2022-01-17,R128,3,6-4 6-3,wta,0,19,2,0,201594,Simona Halep,15.0,211684,Magdalena Frech,102.0,1,12,7,2,4,1,7,5,1,12,50,31,19,9,10
2022-580,Australian Open,Hard,2022-01-17,R64,3,6-2 6-0,wta,0,14,2,0,201594,Simona Halep,15.0,206242,Beatriz Haddad Maia,83.0,1,12,2,2,2,2,5,0,0,10,37,22,17,11,7
2022-580,Australian Open,Hard,2022-01-17,R32,3,6-2 6-1,wta,0,15,2,0,201594,Simona Halep,15.0,203575,Danka Kovinic,98.0,1,12,3,2,3,1,6,4,3,10,41,30,21,6,8
2022-580,Australian Open,Hard,2022-01-17,R16,3,6-4 3-6 6-4,wta,0,29,3,0,201594,Simona Halep,15.0,201427,Alize Cornet,61.0,0,14,15,1,0,1,6,12,6,11,87,58,32,15,14
2022-718,Dubai,Hard,2022-02-14,SF,3,2-6 7-6(0) 6-0,wta,0,27,3,1,201594,Simona Halep,23.0,211533,Jelena Ostapenko,21.0,0,12,15,1,5,8,3,7,3,5,80,48,31,14,13
2022-718,Dubai,Hard,2022-02-14,QF,3,6-4 6-3,wta,0,19,2,0,201594,Simona Halep,23.0,202460,Ons Jabeur,10.0,1,12,7,2,0,4,5,5,2,8,64,40,26,10,10
2022-718,Dubai,Hard,2022-02-14,R16,3,6-3 6-2,wta,0,17,2,0,201594,Simona Halep,23.0,211817,Elena Gabriela Ruse,59.0,1,12,5,2,6,2,5,2,1,7,51,29,20,12,8
2022-718,Dubai,Hard,2022-02-14,R32,3,6-2 6-4,wta,0,18,2,0,201594,Simona Halep,23.0,201590,Alison Riske Amritraj,53.0,1,12,6,2,6,0,3,2,2,11,51,39,31,8,9
2022-1003,Doha,Hard,2022-02-21,R64,3,6-4 6-3,wta,0,19,2,0,201594,Simona Halep,27.0,201614,Caroline Garcia,76.0,0,7,12,0,4,5,0,9,7,9,61,42,29,8,9
2022-609,Indian Wells,Hard,2022-03-07,SF,3,7-6(6) 6-4,wta,0,23,2,1,201594,Simona Halep,26.0,216347,Iga Swiatek,4.0,0,10,13,0,2,2,4,10,5,6,70,49,30,7,11
2022-609,Indian Wells,Hard,2022-03-07,QF,3,6-1 6-1,wta,0,14,2,0,201594,Simona Halep,26.0,201549,Petra Martic,79.0,1,12,2,2,1,1,5,3,3,5,44,33,27,6,7
2022-609,Indian Wells,Hard,2022-03-07,R16,3,6-1 6-4,wta,0,17,2,0,201594,Simona Halep,26.0,201514,Sorana Cirstea,27.0,1,12,5,2,0,4,5,5,4,6,59,28,22,15,8
2022-609,Indian Wells,Hard,2022-03-07,R32,3,6-3 6-4,wta,0,19,2,0,201594,Simona Halep,26.0,221103,Coco Gauff,17.0,1,12,7,2,1,0,3,4,4,9,62,48,33,9,9
2022-609,Indian Wells,Hard,2022-03-07,R64,3,6-2 4-6 6-2,wta,0,26,3,0,201594,Simona Halep,26.0,206420,Ekaterina Alexandrova,52.0,1,16,10,2,2,5,6,5,2,9,77,48,34,14,13
2022-1038,Madrid,Clay,2022-04-28,QF,3,6-3 6-2,wta,0,17,2,0,201594,Simona Halep,21.0,202460,Ons Jabeur,10.0,0,5,12,0,1,1,1,5,1,4,44,28,16,6,8
2022-1038,Madrid,Clay,2022-04-28,R16,3,6-4 6-4,wta,0,20,2,0,201594,Simona Halep,21.0,221103,Coco Gauff,16.0,1,12,8,2,1,0,3,1,0,5,52,37,31,8,10
2022-1038,Madrid,Clay,2022-04-28,R32,3,6-3 6-1,wta,0,16,2,0,201594,Simona Halep,21.0,211651,Paula Badosa,2.0,1,12,4,2,2,0,5,7,6,10,49,32,27,7,8
2022-1038,Madrid,Clay,2022-04-28,R64,3,6-2 6-3,wta,0,17,2,0,201594,Simona Halep,21.0,201533,Shuai Zhang,40.0,1,12,5,2,4,2,5,5,4,5,49,32,25,8,8
2022-709,Rome,Clay,2022-05-09,R32,3,7-6(1) 6-3,wta,0,22,2,1,201594,Simona Halep,21.0,203389,Danielle Collins,9.0,0,9,13,0,1,4,4,9,3,13,79,46,23,13,11
2022-709,Rome,Clay,2022-05-09,R64,3,6-4 6-4,wta,0,20,2,0,201594,Simona Halep,21.0,201427,Alize Cornet,39.0,1,12,8,2,0,4,6,11,7,9,60,37,25,10,10
2022-520,Roland Garros,Clay,2022-05-23,R128,3,6-4 1-6 6-1,wta,0,24,3,0,201594,Simona Halep,19.0,221768,Nastasja Schunk,165.0,1,13,11,2,5,2,5,13,9,10,82,54,36,12,12
2022-520,Roland Garros,Clay,2022-05-23,R64,3,2-6 6-2 6-1,wta,0,23,3,0,201594,Simona Halep,19.0,221012,Qinwen Zheng,74.0,0,9,14,1,1,2,3,7,2,5,72,48,28,10,11
2022-1052,Birmingham,Grass,2022-06-13,SF,3,6-3 2-6 6-4,wta,0,27,3,0,201594,Simona Halep,20.0,206242,Beatriz Haddad Maia,32.0,0,13,14,1,5,3,6,11,5,8,84,53,33,11,13
2022-1052,Birmingham,Grass,2022-06-13,QF,3,6-4 6-1,wta,0,17,2,0,201594,Simona Halep,20.0,211107,Katie Boulter,141.0,1,12,5,2,3,2,5,4,3,10,56,25,14,21,8
2022-1052,Birmingham,Grass,2022-06-13,R16,3,6-3 6-2,wta,0,17,2,0,201594,Simona Halep,20.0,211279,Harriet Dart,106.0,1,12,5,2,4,1,4,2,1,5,42,25,21,13,9
2022-1052,Birmingham,Grass,2022-06-13,R32,3,6-1 6-4,wta,0,17,2,0,201594,Simona Halep,20.0,201615,Lesia Tsurenko,116.0,1,12,5,2,4,2,5,9,7,7,55,34,25,10,9
2022-2017,Bad Homburg,Grass,2022-06-20,QF,3,6-2 6-1,wta,0,15,2,0,201594,Simona Halep,19.0,216153,Amanda Anisimova,25.0,1,12,3,2,10,4,5,3,3,8,44,28,24,7,7
2022-2017,Bad Homburg,Grass,2022-06-20,R16,3,6-0 6-3,wta,0,15,2,0,201594,Simona Halep,19.0,214461,Tamara Zidansek,58.0,1,12,3,2,4,1,5,2,1,10,41,22,20,10,8
2022-2017,Bad Homburg,Grass,2022-06-20,R32,3,4-6 6-3 6-4,wta,0,29,3,0,201594,Simona Halep,19.0,211701,Katerina Siniakova,63.0,1,16,13,2,5,8,7,12,7,15,96,58,42,10,14
2022-540,Wimbledon,Grass,2022-06-27,R128,3,6-3 6-2,wta,0,17,2,0,201594,Simona Halep,18.0,214096,Karolina Muchova,81.0,1,12,5,2,0,0,4,0,0,9,41,29,23,9,8
2022-540,Wimbledon,Grass,2022-06-27,R64,3,7-5 6-4,wta,0,22,2,0,201594,Simona Halep,18.0,201465,Kirsten Flipkens,190.0,1,13,9,2,1,4,6,8,4,13,65,40,27,11,11
2022-540,Wimbledon,Grass,2022-06-27,R32,3,6-4 6-1,wta,0,17,2,0,201594,Simona Halep,18.0,211684,Magdalena Frech,92.0,1,12,5,2,3,3,6,3,1,10,42,28,20,7,8
2022-540,Wimbledon,Grass,2022-06-27,R16,3,6-1 6-2,wta,0,15,2,0,201594,Simona Halep,18.0,211651,Paula Badosa,4.0,1,12,3,2,3,2,5,1,1,11,38,19,17,13,7
2022-540,Wimbledon,Grass,2022-06-27,QF,3,6-2 6-4,wta,0,18,2,0,201594,Simona Halep,18.0,216153,Amanda Anisimova,25.0,1,12,6,2,3,1,4,8,7,6,54,32,20,17,9
2022-540,Wimbledon,Grass,2022-06-27,SF,3,6-3 6-3,wta,0,18,2,0,201594,Simona Halep,18.0,214981,Elena Rybakina,23.0,0,6,12,0,0,9,1,9,5,1,67,35,24,12,9
2022-1045,Washington,Hard,2022-08-01,R16,3,7-5 2-0 RET,wta,1,14,2,0,201594,Simona Halep,16.0,214939,Anna Kalinskaya,71.0,0,5,9,0,2,5,2,4,0,7,43,20,14,8,7
2022-1045,Washington,Hard,2022-08-01,R32,3,6-3 7-5,wta,0,21,2,0,201594,Simona Halep,16.0,213710,Cristina Bucsa,123.0,1,13,8,2,4,6,5,5,2,8,58,26,19,17,11
2022-806,Toronto,Hard,2022-08-08,F,3,6-3 2-6 6-3,wta,0,26,3,0,201594,Simona Halep,15.0,206242,Beatriz Haddad Maia,24.0,1,14,12,2,2,9,5,9,5,10,85,54,35,15,13
2022-806,Toronto,Hard,2022-08-08,SF,3,2-6 6-3 6-4,wta,0,27,3,0,201594,Simona Halep,15.0,202468,Jessica Pegula,7.0,1,14,13,2,1,10,5,17,12,13,102,61,36,18,14
2022-806,Toronto,Hard,2022-08-08,QF,3,6-4 7-6(2),wta,0,23,2,1,201594,Simona Halep,15.0,221103,Coco Gauff,11.0,1,13,10,2,3,8,6,12,7,11,82,50,30,12,11
2022-806,Toronto,Hard,2022-08-08,R16,3,6-2 7-5,wta,0,20,2,0,201594,Simona Halep,15.0,213525,Jil Teichmann,21.0,1,13,7,2,2,4,4,3,2,9,56,39,32,8,10
2022-806,Toronto,Hard,2022-08-08,R32,3,6-4 6-2,wta,0,18,2,0,201594,Simona Halep,15.0,201533,Shuai Zhang,45.0,1,12,6,2,4,3,5,3,1,9,54,31,22,11,9
2022-806,Toronto,Hard,2022-08-08,R64,3,6-0 6-2,wta,0,14,2,0,201594,Simona Halep,15.0,202499,Donna Vekic,82.0,1,12,2,2,4,4,5,0,0,14,39,23,20,10,7
2022-1017,Cincinnati,Hard,2022-08-15,R64,3,6-4 3-6 6-3,wta,0,28,3,0,201594,Simona Halep,6.0,215713,Anastasia Potapova,54.0,1,15,13,2,1,4,7,12,6,18,93,58,37,12,14
2022-560,Us Open,Hard,2022-08-29,R128,3,6-2 0-6 6-4,wta,0,24,3,0,201594,Simona Halep,7.0,220750,Daria Snigur,124.0,0,12,12,1,3,3,5,15,10,8,74,50,30,11,12
2024-902,Miami,Hard,2024-03-18,R128,3,1-6 6-4 6-3,wta,0,26,3,0,201594,Simona Halep,,211651,Paula Badosa,80.0,0,13,13,1,5,10,4,11,7,5,97,61,43,11,13
2024-1074,Hong Kong,Hard,2024-10-28,R32,3,6-3 6-3,wta,0,18,2,0,201594,Simona Halep,883.0,206294,Yue Yuan,45.0,0,6,12,0,2,1,1,11,7,2,62,38,22,11,9
2025-2050,Cluj-Napoca,Hard,2025-02-03,R32,3,6-1 6-1,wta,0,14,2,0,201594,Simona Halep,870.0,214459,Lucia Bronzetti,72.0,0,2,12,0,1,1,0,5,0,1,34,26,10,3,7
2019-580,Australian Open,Hard,2019-01-14,R128,3,6-4 6-0,wta,0,16,2,0,201595,Misaki Doi,133.0,201483,Madison Brengle,88.0,0,4,12,0,0,5,2,9,3,3,54,38,16,7,8
2019-W-FC-2019-WG2-M-ESP-JPN-01,Fed Cup WG2 R1: ESP vs JPN,Hard,2019-02-09,RR,3,6-2 4-6 7-6(2),wta,0,31,3,1,201595,Misaki Doi,121.0,202916,Georgina Garcia Perez,161.0,0,14,17,1,1,5,3,4,0,9,89,67,45,7,15
2019-M004,Acapulco,Hard,2019-02-25,R32,3,6-0 6-3,wta,0,15,2,0,201595,Misaki Doi,120.0,202499,Donna Vekic,28.0,0,3,12,0,0,3,0,11,6,0,54,30,19,6,8
2019-M006,Indian Wells,Hard,2019-03-04,R128,3,6-3 6-3,wta,0,18,2,0,201595,Misaki Doi,121.0,202460,Ons Jabeur,55.0,1,12,6,2,0,4,5,6,4,10,68,37,22,18,9
2019-M006,Indian Wells,Hard,2019-03-04,R64,3,6-7(4) 6-1 6-1,wta,0,27,3,1,201595,Misaki Doi,121.0,201662,Karolina Pliskova,5.0,0,9,18,1,2,7,2,9,2,4,75,46,28,12,13
2019-M007,Miami,Hard,2019-03-18,R128,3,6-2 1-6 6-3,wta,0,24,3,0,201595,Misaki Doi,112.0,216133,Xin Yu Wang,305.0,1,13,11,2,0,5,5,12,8,11,79,44,32,15,12
2019-M007,Miami,Hard,2019-03-18,R64,3,7-6(4) 6-4,wta,0,23,2,1,201595,Misaki Doi,112.0,201555,Polona Hercog,93.0,0,10,13,0,0,3,3,10,6,8,79,50,32,11,11
2019-1039,Monterrey,Hard,2019-04-01,R32,3,2-6 7-6(5) 6-4,wta,0,31,3,1,201595,Misaki Doi,101.0,201517,Magdalena Rybarikova,71.0,0,16,15,1,0,5,4,6,3,13,97,53,37,22,15
2019-W-FC-2019-WG2-PO-JPN-NED-01,Fed Cup WG2 R1: JPN vs NED,Hard,2019-04-20,RR,3,6-3 6-4,wta,0,19,2,0,201595,Misaki Doi,104.0,202480,Richel Hogenkamp,176.0,1,12,7,2,0,0,3,2,1,6,60,39,28,14,10
2019-W-FC-2019-WG2-PO-JPN-NED-01,Fed Cup WG2 R1: JPN vs NED,Hard,2019-04-20,RR,3,6-3 6-2,wta,0,17,2,0,201595,Misaki Doi,104.0,202457,Bibiane Schoofs,149.0,1,12,5,2,0,2,5,6,4,11,67,41,25,15,9
2019-1068,Nurnberg,Clay,2019-05-20,R32,3,7-6(4) 3-6 6-4,wta,0,32,3,1,201595,Misaki Doi,110.0,214461,Tamara Zidansek,68.0,0,16,16,1,0,6,6,11,6,11,105,61,41,20,15
2019-520,Roland Garros,Clay,2019-05-27,R128,3,6-3 7-6(4),wta,0,22,2,1,201595,Misaki Doi,108.0,201585,Sloane Stephens,7.0,0,9,13,0,1,3,2,7,3,4,76,42,29,14,10
2019-0703,San Jose,Hard,2019-07-29,R32,3,6-4 3-6 6-4,wta,0,29,3,0,201595,Misaki Doi,89.0,202499,Donna Vekic,25.0,0,14,15,1,1,6,6,19,12,9,94,52,37,15,15
2019-0806,Toronto ,Hard,2019-08-05,R64,3,6-2 6-2,wta,0,16,2,0,201595,Misaki Doi,88.0,206420,Ekaterina Alexandrova,48.0,0,4,12,0,0,1,1,5,0,1,45,17,8,12,8
2019-560,Us Open,Hard,2019-08-26,R128,3,7-5 6-0,wta,0,18,2,0,201595,Misaki Doi,108.0,201619,Madison Keys,9.0,0,5,13,0,0,2,1,10,5,3,52,29,15,10,9
2019-0405,Hiroshima,Hard,2019-09-09,R32,3,4-6 7-5 6-2,wta,0,30,3,0,201595,Misaki Doi,107.0,201612,Junri Namigata,300.0,1,17,13,2,3,6,9,13,6,18,108,59,34,22,15
2019-0405,Hiroshima,Hard,2019-09-09,R16,3,6-1 1-6 6-3,wta,0,23,3,0,201595,Misaki Doi,107.0,211941,Zoe Hives,163.0,1,13,10,2,0,1,3,2,0,11,65,43,29,17,12
2019-0405,Hiroshima,Hard,2019-09-09,QF,3,7-5 6-1,wta,0,19,2,0,201595,Misaki Doi,107.0,204427,Sara Sorribes Tormo,85.0,1,13,6,2,1,3,7,7,3,12,51,31,19,10,10
2019-0405,Hiroshima,Hard,2019-09-09,SF,3,6-4 6-3,wta,0,19,2,0,201595,Misaki Doi,107.0,206368,Veronika Kudermetova,48.0,1,12,7,2,0,2,3,4,3,6,73,44,32,15,10
2019-0405,Hiroshima,Hard,2019-09-09,F,3,6-3 6-2,wta,0,17,2,0,201595,Misaki Doi,107.0,211702,Nao Hibino,146.0,0,5,12,0,2,0,3,9,2,4,61,39,15,8,9
2019-1056,Osaka,Hard,2019-09-16,R32,3,6-1 6-2,wta,0,15,2,0,201595,Misaki Doi,83.0,201540,Kristina Mladenovic,44.0,1,12,3,2,3,1,4,3,3,6,44,28,22,11,8
2019-1056,Osaka,Hard,2019-09-16,R16,3,7-6(5) 6-3,wta,0,22,2,1,201595,Misaki Doi,83.0,202499,Donna Vekic,21.0,1,13,9,2,3,1,4,5,3,6,73,51,36,9,10
2019-1056,Osaka,Hard,2019-09-16,QF,3,6-2 6-2,wta,0,16,2,0,201595,Misaki Doi,83.0,201499,Anastasia Pavlyuchenkova,41.0,0,4,12,0,1,1,1,12,7,1,63,47,23,6,8
2019-0528,Linz,Hard,2019-10-07,R32,3,6-4 7-5,wta,0,22,2,0,201595,Misaki Doi,74.0,202428,Kiki Bertens,8.0,0,9,13,0,1,0,2,10,6,5,80,48,25,18,11
2019-0300,Luxembourg,Hard,2019-10-14,R32,3,5-7 6-1 6-3,wta,0,28,3,0,201595,Misaki Doi,74.0,201504,Julia Goerges,26.0,0,11,17,1,1,4,4,24,17,13,110,73,38,16,14
2020-1063,Shenzhen,Hard,2020-01-06,R32,3,6-4 6-1,wta,0,17,2,0,201595,Misaki Doi,80.0,201435,Kateryna Bondarenko,1168.0,0,5,12,0,2,11,2,13,7,9,72,45,24,9,9
2020-580,Australian Open,Hard,2020-01-20,R128,3,2-6 6-4 7-6(6),wta,0,31,3,1,201595,Misaki Doi,82.0,211279,Harriet Dart,173.0,0,16,15,1,0,7,8,14,7,18,120,75,39,21,15
2020-W-FC-2020-QLS-M-ESP-JPN-01,Fed Cup QLS R1: ESP vs JPN,Clay,2020-02-07,RR,3,6-3 6-4,wta,0,19,2,0,201595,Misaki Doi,86.0,201521,Carla Suarez Navarro,55.0,0,7,12,0,0,4,3,8,2,9,59,36,20,8,9
2020-1003,Doha,Hard,2020-02-24,R64,3,6-2 3-6 6-2,wta,0,25,3,0,201595,Misaki Doi,89.0,206124,Tereza Martincova,157.0,0,10,15,1,1,2,3,15,9,11,91,51,34,13,13
2020-2022,Lexington,Hard,2020-08-10,R32,3,6-4 4-6 6-2,wta,0,28,3,0,201595,Misaki Doi,77.0,201603,Shelby Rogers,116.0,0,12,16,1,2,1,3,9,4,12,89,58,34,16,14
2020-560,Us Open,Hard,2020-08-31,R128,3,6-2 5-7 6-2,wta,0,28,3,0,201595,Misaki Doi,81.0,211768,Naomi Osaka,9.0,0,11,17,1,1,4,2,11,6,8,85,56,31,17,14
2020-2020,Istanbul,Clay,2020-09-07,R16,3,6-2 6-0,wta,0,14,2,0,201595,Misaki Doi,81.0,206255,Patricia Maria Tig,88.0,0,2,12,0,0,3,1,11,5,1,49,30,16,2,7
2020-2020,Istanbul,Clay,2020-09-07,R32,3,6-7(4) 7-5 6-1,wta,0,32,3,1,201595,Misaki Doi,81.0,206391,Ellen Perez,248.0,1,19,13,2,0,1,6,8,6,11,104,75,49,18,15
2020-M009,Rome,Clay,2020-09-14,R64,3,6-1 4-6 6-4,wta,0,27,3,0,201595,Misaki Doi,80.0,214954,Marketa Vondrousova,19.0,0,11,16,1,0,5,4,19,12,12,123,76,43,17,14
2020-520,Roland Garros,Clay,2020-09-28,R128,3,7-6(2) 7-5,wta,0,25,2,1,201595,Misaki Doi,81.0,201549,Petra Martic,17.0,0,11,14,0,0,3,2,5,2,5,73,46,30,11,12
2021-2026,Yarra Valley Classic,Hard,2021-01-31,R64,3,6-1 6-4,wta,0,17,2,0,201595,Misaki Doi,84.0,201499,Anastasia Pavlyuchenkova,39.0,0,5,12,0,0,3,1,6,2,3,46,32,17,6,8
2021-580,Australian Open,Hard,2021-02-08,R128,3,6-2 6-1,wta,0,15,2,0,201595,Misaki Doi,87.0,201548,Ajla Tomljanovic,72.0,0,3,12,0,1,2,1,14,8,1,71,40,21,9,7
2021-2027,Phillip Island Trophy,Hard,2021-02-13,R16,3,6-4 6-2,wta,0,18,2,0,201595,Misaki Doi,87.0,203389,Danielle Collins,40.0,0,6,12,0,3,1,1,6,2,1,50,36,24,3,9
2021-2027,Phillip Island Trophy,Hard,2021-02-13,R64,3,7-5 6-3,wta,0,21,2,0,201595,Misaki Doi,87.0,201614,Caroline Garcia,43.0,1,13,8,2,1,1,4,7,6,12,67,44,32,13,10
2021-2030,Adelaide,Hard,2021-02-22,R16,3,6-1 6-3,wta,0,16,2,0,201595,Misaki Doi,86.0,202505,Belinda Bencic,12.0,0,4,12,0,0,2,2,7,1,12,44,27,10,5,8
2021-2030,Adelaide,Hard,2021-02-22,R32,3,7-6(5) 3-6 6-2,wta,0,30,3,1,201595,Misaki Doi,86.0,215020,Anna Blinkova,69.0,1,16,14,2,2,3,4,11,8,10,101,58,38,22,14
2021-1003,Doha,Hard,2021-03-01,R16,3,6-1 6-2,wta,0,15,2,0,201595,Misaki Doi,83.0,202494,Elina Svitolina,5.0,0,3,12,0,0,5,1,13,8,2,53,34,18,5,7
2021-1003,Doha,Hard,2021-03-01,R32,3,6-4 6-3,wta,0,19,2,0,201595,Misaki Doi,83.0,202453,Saisai Zheng,48.0,1,12,7,2,0,3,4,5,3,6,62,32,18,21,10
2021-718,Dubai,Hard,2021-03-07,R32,3,6-2 6-4,wta,0,18,2,0,201595,Misaki Doi,77.0,216347,Iga Swiatek,15.0,0,6,12,0,1,4,2,15,10,2,66,39,23,9,9
2021-718,Dubai,Hard,2021-03-07,R64,3,6-2 4-6 6-3,wta,0,27,3,0,201595,Misaki Doi,77.0,201555,Polona Hercog,57.0,1,16,11,2,0,4,4,8,6,5,92,53,38,20,14
2021-804,Charleston 1,Clay,2021-04-05,R32,3,6-2 6-1,wta,0,15,2,0,201595,Misaki Doi,77.0,202458,Ashleigh Barty,1.0,0,3,12,0,1,1,1,7,2,3,45,30,12,6,7
2021-804,Charleston 1,Clay,2021-04-05,R64,3,6-3 6-3,wta,0,18,2,0,201595,Misaki Doi,77.0,201468,Yaroslava Shvedova,738.0,1,12,6,2,0,0,5,2,0,9,49,27,18,13,9
2021-2033,Charleston 2,Clay,2021-04-12,R32,3,7-5 5-7 6-6 RET,wta,1,36,3,0,201595,Misaki Doi,78.0,211702,Nao Hibino,88.0,0,18,18,1,0,3,8,19,11,24,131,75,41,27,18
2021-1038,Madrid,Clay,2021-04-29,R64,3,7-5 6-2,wta,0,20,2,0,201595,Misaki Doi,79.0,211768,Naomi Osaka,2.0,0,7,13,0,3,1,2,9,4,2,77,46,29,10,10
2021-2041,Parma,Clay,2021-05-17,R32,3,6-2 5-7 6-1,wta,0,27,3,0,201595,Misaki Doi,82.0,202492,Qiang Wang,48.0,0,10,17,1,1,3,3,13,6,16,107,71,41,11,14
2021-406,Strasbourg,Clay,2021-05-24,R32,3,7-5 6-4,wta,0,22,2,0,201595,Misaki Doi,79.0,201533,Shuai Zhang,45.0,0,9,13,0,2,2,5,11,4,13,71,45,23,9,11
2021-520,Roland Garros,Clay,2021-05-31,R128,3,6-3 5-7 6-3,wta,0,30,3,0,201595,Misaki Doi,79.0,214082,Daria Kasatkina,37.0,0,13,17,1,1,8,6,12,4,14,109,67,39,15,15
2021-2012,Berlin,Grass,2021-06-14,R32,3,6-2 6-1,wta,0,15,2,0,201595,Misaki Doi,81.0,201493,Angelique Kerber,27.0,0,3,12,0,2,3,0,7,2,3,47,30,13,7,8
2021-2017,Bad Homburg,Grass,2021-06-21,R16,3,6-4 6-4,wta,0,20,2,0,201595,Misaki Doi,83.0,204427,Sara Sorribes Tormo,54.0,0,8,12,0,0,5,3,6,1,11,55,35,17,10,10
2021-2017,Bad Homburg,Grass,2021-06-21,R32,3,6-2 6-2,wta,0,16,2,0,201595,Misaki Doi,83.0,206363,Anna Danilina,307.0,1,12,4,2,1,2,4,4,4,5,45,34,26,8,8
2021-540,Wimbledon,Grass,2021-06-28,R128,3,2-6 6-3 9-7,wta,0,33,3,0,201595,Misaki Doi,83.0,214906,Claire Liu,120.0,0,16,17,1,1,3,4,15,11,16,110,58,39,25,16
2021-650,Tokyo Olympics,Hard,2021-07-24,R64,3,6-3 6-2,wta,0,17,2,0,201595,Misaki Doi,94.0,213887,Renata Zarazua,133.0,1,12,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-650,Tokyo Olympics,Hard,2021-07-24,R32,3,6-2 6-4,wta,0,18,2,0,201595,Misaki Doi,94.0,202505,Belinda Bencic,12.0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0
