tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2021-0807,Acapulco,Hard,2021-03-15,R32,3,6-3 6-1,atp,0,16,2,0,100644,Alexander Zverev,7.0,207989,Carlos Alcaraz,132.0,1,12,4,2,11,3,5,4,3,14,48,29,25,8,8
2021-0807,Acapulco,Hard,2021-03-15,R16,3,6-4 6-3,atp,0,19,2,0,100644,Alexander Zverev,7.0,111513,Laslo Djere,54.0,1,12,7,2,6,2,6,7,4,12,57,42,26,6,9
2021-0807,Acapulco,Hard,2021-03-15,SF,3,6-4 7-6(5),atp,0,23,2,1,100644,Alexander Zverev,7.0,136440,Dominik Koepfer,71.0,1,13,10,2,3,1,3,4,2,10,70,42,30,15,11
2021-0807,Acapulco,Hard,2021-03-15,F,3,6-4 7-6(3),atp,0,23,2,1,100644,Alexander Zverev,7.0,126774,Stefanos Tsitsipas,5.0,1,13,10,2,4,8,3,8,6,12,81,49,38,12,11
2021-0403,Miami Masters,Hard,2021-03-22,R64,3,1-6 6-3 6-1,atp,0,23,3,0,100644,Alexander Zverev,7.0,200325,Emil Ruusuvuori,83.0,0,10,13,1,11,7,5,18,12,8,78,45,27,12,11
2021-0410,Monte Carlo Masters,Clay,2021-04-12,R32,3,6-3 6-3,atp,0,18,2,0,100644,Alexander Zverev,6.0,132283,Lorenzo Sonego,28.0,1,12,6,2,6,2,5,9,7,6,75,49,33,11,9
2021-0410,Monte Carlo Masters,Clay,2021-04-12,R16,3,6-4 7-6(7),atp,0,23,2,1,100644,Alexander Zverev,6.0,105676,David Goffin,15.0,0,10,13,0,5,2,0,4,3,6,71,52,37,13,11
2021-0308,Munich,Clay,2021-04-26,R16,3,6-2 6-4,atp,0,18,2,0,100644,Alexander Zverev,6.0,105575,Ricardas Berankis,89.0,1,12,6,2,6,4,5,5,3,12,62,40,29,9,9
2021-0308,Munich,Clay,2021-04-26,QF,3,6-7(5) 7-5 6-3,atp,0,34,3,1,100644,Alexander Zverev,6.0,125802,Ilya Ivashka,107.0,0,15,19,1,5,14,3,10,5,9,93,51,40,18,16
2021-1536,Madrid Masters,Clay,2021-05-03,R32,3,6-3 6-2,atp,0,17,2,0,100644,Alexander Zverev,6.0,105453,Kei Nishikori,43.0,1,12,5,2,5,0,4,3,2,10,49,32,24,11,9
2021-1536,Madrid Masters,Clay,2021-05-03,R16,3,6-3 7-6(3),atp,0,22,2,1,100644,Alexander Zverev,6.0,105554,Daniel Evans,26.0,1,13,9,2,7,6,2,2,1,4,67,40,32,15,11
2021-1536,Madrid Masters,Clay,2021-05-03,QF,3,6-4 6-4,atp,0,20,2,0,100644,Alexander Zverev,6.0,104745,Rafael Nadal,2.0,1,12,8,2,4,5,3,2,1,6,55,34,28,9,10
2021-1536,Madrid Masters,Clay,2021-05-03,SF,3,6-3 6-4,atp,0,19,2,0,100644,Alexander Zverev,6.0,106233,Dominic Thiem,4.0,1,12,7,2,6,2,3,2,1,11,56,37,29,10,10
2021-1536,Madrid Masters,Clay,2021-05-03,F,3,6-7(8) 6-4 6-3,atp,0,32,3,1,100644,Alexander Zverev,6.0,126610,Matteo Berrettini,10.0,1,18,14,2,5,7,4,3,2,8,95,66,50,16,15
2021-0416,Rome Masters,Clay,2021-05-10,R32,3,6-2 6-2,atp,0,16,2,0,100644,Alexander Zverev,6.0,106198,Hugo Dellien,128.0,1,12,4,2,4,2,4,6,6,7,56,37,28,11,8
2021-0416,Rome Masters,Clay,2021-05-10,R16,3,4-6 6-3 6-4,atp,0,29,3,0,100644,Alexander Zverev,6.0,105453,Kei Nishikori,45.0,1,16,13,2,7,8,5,9,5,13,117,69,48,19,15
2021-0416,Rome Masters,Clay,2021-05-10,QF,3,6-3 6-4,atp,0,19,2,0,100644,Alexander Zverev,6.0,104745,Rafael Nadal,3.0,0,7,12,0,6,3,1,6,3,10,64,44,28,8,9
2021-520,Roland Garros,Clay,2021-05-31,R128,5,3-6 3-6 6-2 6-2 6-0,atp,0,40,5,0,100644,Alexander Zverev,6.0,106214,Oscar Otte,152.0,1,24,16,3,9,8,8,6,2,16,108,62,46,27,20
2021-520,Roland Garros,Clay,2021-05-31,R64,5,7-6(4) 6-3 7-6(1),atp,0,35,3,2,100644,Alexander Zverev,6.0,126128,Roman Safiullin,182.0,1,20,15,3,15,10,4,4,1,9,100,66,53,18,17
2021-520,Roland Garros,Clay,2021-05-31,R32,5,6-2 7-5 6-2,atp,0,28,3,0,100644,Alexander Zverev,6.0,111513,Laslo Djere,55.0,1,19,9,3,4,4,7,5,3,10,82,58,42,15,14
2021-520,Roland Garros,Clay,2021-05-31,R16,5,6-4 6-1 6-1,atp,0,24,3,0,100644,Alexander Zverev,6.0,105453,Kei Nishikori,49.0,1,18,6,3,5,2,8,4,2,11,66,47,32,13,12
2021-520,Roland Garros,Clay,2021-05-31,QF,5,6-4 6-1 6-1,atp,0,24,3,0,100644,Alexander Zverev,6.0,200221,Alejandro Davidovich Fokina,46.0,1,18,6,3,3,3,9,6,3,15,62,34,26,16,12
2021-520,Roland Garros,Clay,2021-05-31,SF,5,6-3 6-3 4-6 4-6 6-3,atp,0,47,5,0,100644,Alexander Zverev,6.0,126774,Stefanos Tsitsipas,5.0,0,21,26,2,11,7,3,14,9,6,142,99,74,17,23
2021-0500,Halle,Grass,2021-06-14,R32,3,6-4 3-6 6-3,atp,0,28,3,0,100644,Alexander Zverev,6.0,136440,Dominik Koepfer,53.0,1,15,13,2,8,4,3,2,0,8,67,46,41,10,14
2021-0500,Halle,Grass,2021-06-14,R16,3,7-6(4) 3-6 6-3,atp,0,31,3,1,100644,Alexander Zverev,6.0,200005,Ugo Humbert,31.0,0,15,16,1,20,0,1,1,0,2,88,65,48,15,15
2021-540,Wimbledon,Grass,2021-06-28,R128,5,6-3 6-4 6-1,atp,0,26,3,0,100644,Alexander Zverev,6.0,134868,Tallon Griekspoor,124.0,1,18,8,3,20,4,7,4,2,16,71,48,37,11,13
2021-540,Wimbledon,Grass,2021-06-28,R64,5,7-5 6-2 6-3,atp,0,29,3,0,100644,Alexander Zverev,6.0,105815,Tennys Sandgren,68.0,1,19,10,3,13,2,5,1,1,10,69,50,42,15,14
2021-540,Wimbledon,Grass,2021-06-28,R32,5,6-7(3) 6-4 6-3 7-6(4),atp,0,45,4,2,100644,Alexander Zverev,6.0,126203,Taylor Fritz,40.0,1,25,20,3,19,9,3,2,1,9,117,81,74,20,24
2021-540,Wimbledon,Grass,2021-06-28,R16,5,6-4 7-6(6) 3-6 3-6 6-4,atp,0,51,5,1,100644,Alexander Zverev,6.0,200000,Felix Auger Aliassime,19.0,0,26,25,2,9,20,6,13,8,12,168,110,87,20,26
2021-0096,Tokyo Olympics,Hard,2021-07-24,R64,3,6-1 6-3,atp,0,16,2,0,100644,Alexander Zverev,5.0,104229,Yen Hsun Lu,573.0,1,12,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-0096,Tokyo Olympics,Hard,2021-07-24,R32,3,6-2 6-2,atp,0,16,2,0,100644,Alexander Zverev,5.0,123755,Daniel Elahi Galan,113.0,1,12,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-0096,Tokyo Olympics,Hard,2021-07-24,R16,3,6-4 7-6(5),atp,0,23,2,1,100644,Alexander Zverev,5.0,105932,Nikoloz Basilashvili,42.0,1,13,10,2,0,0,0,0,0,0,0,0,0,0,0
2021-0096,Tokyo Olympics,Hard,2021-07-24,QF,3,6-4 6-1,atp,0,17,2,0,100644,Alexander Zverev,5.0,104871,Jeremy Chardy,68.0,1,12,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-0096,Tokyo Olympics,Hard,2021-07-24,SF,3,1-6 6-3 6-1,atp,0,23,3,0,100644,Alexander Zverev,5.0,104925,Novak Djokovic,1.0,1,13,10,2,0,0,0,0,0,0,0,0,0,0,0
2021-0096,Tokyo Olympics,Hard,2021-07-24,F,3,6-3 6-1,atp,0,16,2,0,100644,Alexander Zverev,5.0,111575,Karen Khachanov,25.0,1,12,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-0422,Cincinnati Masters,Hard,2021-08-16,R32,3,7-6(3) 6-2,atp,0,21,2,1,100644,Alexander Zverev,5.0,144750,Lloyd Harris,46.0,1,13,8,2,11,1,2,0,0,3,56,36,31,15,10
2021-0422,Cincinnati Masters,Hard,2021-08-16,R16,3,6-2 6-3,atp,0,17,2,0,100644,Alexander Zverev,5.0,105550,Guido Pella,93.0,1,12,5,2,8,3,4,0,0,8,40,27,23,9,8
2021-0422,Cincinnati Masters,Hard,2021-08-16,QF,3,6-1 6-3,atp,0,16,2,0,100644,Alexander Zverev,5.0,134770,Casper Ruud,11.0,1,12,4,2,6,1,5,1,0,7,37,26,23,6,8
2021-0422,Cincinnati Masters,Hard,2021-08-16,SF,3,6-4 3-6 7-6(4),atp,0,32,3,1,100644,Alexander Zverev,5.0,126774,Stefanos Tsitsipas,3.0,1,16,16,2,15,4,4,8,4,5,97,73,52,8,15
2021-0422,Cincinnati Masters,Hard,2021-08-16,F,3,6-2 6-3,atp,0,17,2,0,100644,Alexander Zverev,5.0,126094,Andrey Rublev,7.0,1,12,5,2,6,4,5,1,0,10,39,28,26,5,8
2021-560,Us Open,Hard,2021-08-30,R128,5,6-4 7-5 6-2,atp,0,30,3,0,100644,Alexander Zverev,4.0,105023,Sam Querrey,78.0,1,19,11,3,18,1,4,0,0,10,74,51,46,14,15
2021-560,Us Open,Hard,2021-08-30,R64,5,6-1 6-0 6-3,atp,0,22,3,0,100644,Alexander Zverev,4.0,105077,Albert Ramos,48.0,1,18,4,3,11,3,7,0,0,15,53,43,40,4,11
2021-560,Us Open,Hard,2021-08-30,R32,5,3-6 6-2 6-3 2-1 RET,atp,1,29,4,0,100644,Alexander Zverev,4.0,106058,Jack Sock,184.0,1,17,12,3,16,3,4,1,0,10,72,50,40,15,14
2021-560,Us Open,Hard,2021-08-30,R16,5,6-4 6-4 7-6(7),atp,0,33,3,1,100644,Alexander Zverev,4.0,206173,Jannik Sinner,16.0,1,19,14,3,17,3,3,7,6,11,107,73,53,20,16
2021-560,Us Open,Hard,2021-08-30,QF,5,7-6(6) 6-3 6-4,atp,0,32,3,1,100644,Alexander Zverev,4.0,144750,Lloyd Harris,46.0,1,19,13,3,21,5,4,3,1,9,95,65,53,14,17
2021-560,Us Open,Hard,2021-08-30,SF,5,4-6 6-2 6-4 4-6 6-2,atp,0,46,5,0,100644,Alexander Zverev,4.0,104925,Novak Djokovic,1.0,0,20,26,2,16,8,3,9,3,12,124,77,58,23,23
2021-9210,Laver Cup,Hard,2021-09-24,RR,3,7-6(5) 6-7(6) [10-5],atp,0,41,3,2,100644,Alexander Zverev,4.0,104545,John Isner,22.0,1,23,18,2,0,0,0,0,0,0,0,0,0,0,0
2021-0404,Indian Wells Masters,Hard,2021-10-04,R64,3,6-4 3-6 6-1,atp,0,26,3,0,100644,Alexander Zverev,4.0,202385,Jenson Brooksby,76.0,1,15,11,2,12,5,4,3,1,5,72,48,35,14,13
2021-0404,Indian Wells Masters,Hard,2021-10-04,R32,3,6-4 7-6(4),atp,0,23,2,1,100644,Alexander Zverev,4.0,104918,Andy Murray,121.0,1,13,10,2,8,4,4,6,3,6,74,53,38,9,11
2021-0404,Indian Wells Masters,Hard,2021-10-04,R16,3,6-1 6-3,atp,0,16,2,0,100644,Alexander Zverev,4.0,104792,Gael Monfils,18.0,1,12,4,2,1,1,4,1,1,8,47,34,26,8,8
2021-0404,Indian Wells Masters,Hard,2021-10-04,QF,3,4-6 6-3 7-6(3),atp,0,32,3,1,100644,Alexander Zverev,4.0,126203,Taylor Fritz,39.0,0,15,17,1,9,5,3,4,1,8,91,60,45,14,15
2021-0337,Vienna,Hard,2021-10-25,R32,3,6-2 7-5,atp,0,20,2,0,100644,Alexander Zverev,4.0,105936,Filip Krajinovic,40.0,1,13,7,2,12,3,4,6,5,4,59,36,29,12,10
2021-0337,Vienna,Hard,2021-10-25,R16,3,6-2 3-6 6-2,atp,0,25,3,0,100644,Alexander Zverev,4.0,200282,Alex De Minaur,32.0,1,15,10,2,17,3,4,5,4,5,71,44,39,12,12
2021-0337,Vienna,Hard,2021-10-25,QF,3,6-4 3-6 6-3,atp,0,28,3,0,100644,Alexander Zverev,4.0,200000,Felix Auger Aliassime,12.0,1,15,13,2,6,0,2,1,0,8,72,49,40,16,14
2021-0337,Vienna,Hard,2021-10-25,SF,3,6-3 6-3,atp,0,18,2,0,100644,Alexander Zverev,4.0,207989,Carlos Alcaraz,42.0,1,12,6,2,8,1,3,1,1,4,47,37,31,7,9
2021-0337,Vienna,Hard,2021-10-25,F,3,7-5 6-4,atp,0,22,2,0,100644,Alexander Zverev,4.0,126207,Frances Tiafoe,49.0,1,13,9,2,19,0,3,2,1,9,56,46,37,6,11
2021-0352,Paris Masters,Hard,2021-11-01,R32,3,6-3 7-6(5),atp,0,22,2,1,100644,Alexander Zverev,4.0,105583,Dusan Lajovic,34.0,1,13,9,2,14,3,2,5,4,9,69,50,40,9,11
2021-0352,Paris Masters,Hard,2021-11-01,R16,3,7-6(4) 6-7(3) 6-3,atp,0,35,3,2,100644,Alexander Zverev,4.0,105777,Grigor Dimitrov,30.0,1,19,16,2,17,5,3,10,9,8,114,79,58,19,16
2021-0352,Paris Masters,Hard,2021-11-01,QF,3,7-5 6-4,atp,0,22,2,0,100644,Alexander Zverev,4.0,134770,Casper Ruud,8.0,1,13,9,2,4,0,2,3,3,10,58,43,37,8,11
2021-0352,Paris Masters,Hard,2021-11-01,SF,3,6-2 6-2,atp,0,16,2,0,100644,Alexander Zverev,4.0,106421,Daniil Medvedev,2.0,0,4,12,0,6,4,0,5,1,3,57,38,23,6,8
2021-0605,Tour Finals,Hard,2021-11-15,RR,3,6-2 6-4,atp,0,18,2,0,100644,Alexander Zverev,3.0,128034,Hubert Hurkacz,9.0,1,12,6,2,11,0,3,0,0,7,48,37,32,5,9
2021-0605,Tour Finals,Hard,2021-11-15,RR,3,7-6(7) 1-0 RET,atp,1,14,2,1,100644,Alexander Zverev,3.0,126610,Matteo Berrettini,7.0,1,8,6,2,10,1,0,2,2,5,54,39,28,10,7
2021-0605,Tour Finals,Hard,2021-11-15,RR,3,6-3 6-7(3) 7-6(6),atp,0,35,3,2,100644,Alexander Zverev,3.0,106421,Daniil Medvedev,2.0,0,16,19,1,18,2,0,4,3,4,109,86,60,15,16
2021-0605,Tour Finals,Hard,2021-11-15,SF,3,7-6(4) 4-6 6-3,atp,0,32,3,1,100644,Alexander Zverev,3.0,104925,Novak Djokovic,1.0,1,17,15,2,14,1,1,4,3,4,96,69,54,17,16
2021-0605,Tour Finals,Hard,2021-11-15,F,3,6-4 6-4,atp,0,20,2,0,100644,Alexander Zverev,3.0,106421,Daniil Medvedev,2.0,1,12,8,2,8,1,2,0,0,4,54,40,33,8,10
2022-8888,Atp Cup,Hard,2022-01-03,RR,3,6-4 4-6 6-3,atp,0,29,3,0,100644,Alexander Zverev,3.0,200000,Felix Auger Aliassime,11.0,0,13,16,1,5,2,2,8,4,9,92,59,37,20,15
2022-8888,Atp Cup,Hard,2022-01-03,RR,3,7-6(2) 6-1,atp,0,20,2,1,100644,Alexander Zverev,3.0,111815,Cameron Norrie,12.0,1,13,7,2,5,1,2,3,3,6,59,50,42,4,10
2022-8888,Atp Cup,Hard,2022-01-03,RR,3,6-4 6-4,atp,0,20,2,0,100644,Alexander Zverev,3.0,126203,Taylor Fritz,23.0,1,12,8,2,8,2,2,4,4,2,63,46,35,12,10
2022-580,Australian Open,Hard,2022-01-17,R128,5,7-6(3) 6-1 7-6(1),atp,0,33,3,2,100644,Alexander Zverev,3.0,127157,Daniel Altmaier,87.0,1,20,13,3,14,6,4,1,0,18,91,65,57,10,16
2022-580,Australian Open,Hard,2022-01-17,R64,5,6-4 6-4 6-0,atp,0,26,3,0,100644,Alexander Zverev,3.0,105357,John Millman,89.0,1,18,8,3,14,7,6,3,2,9,74,55,47,5,13
2022-580,Australian Open,Hard,2022-01-17,R32,5,6-3 6-4 6-4,atp,0,29,3,0,100644,Alexander Zverev,3.0,105430,Radu Albot,124.0,1,18,11,3,16,7,3,5,5,6,89,69,57,7,15
2022-580,Australian Open,Hard,2022-01-17,R16,5,6-3 7-6(5) 6-3,atp,0,31,3,1,100644,Alexander Zverev,3.0,133430,Denis Shapovalov,14.0,0,12,19,0,3,8,2,6,2,5,88,67,46,6,15
2022-0375,Montpellier,Hard,2022-01-31,F,3,6-4 6-3,atp,0,19,2,0,100644,Alexander Zverev,3.0,122330,Alexander Bublik,35.0,0,7,12,0,4,3,1,8,4,3,57,41,26,5,10
2022-0375,Montpellier,Hard,2022-01-31,SF,3,6-1 6-3,atp,0,16,2,0,100644,Alexander Zverev,3.0,144707,Mikael Ymer,83.0,1,12,4,2,6,1,5,1,0,5,38,30,23,6,8
2022-0375,Montpellier,Hard,2022-01-31,QF,3,6-1 6-0,atp,0,13,2,0,100644,Alexander Zverev,3.0,105173,Adrian Mannarino,58.0,1,12,1,2,8,2,6,4,4,10,39,29,21,7,6
2022-0375,Montpellier,Hard,2022-01-31,R16,3,6-2 7-6(5),atp,0,21,2,1,100644,Alexander Zverev,3.0,111456,Mackenzie Mcdonald,56.0,1,13,8,2,10,4,3,1,0,4,58,40,34,9,10
2022-0807,Acapulco,Hard,2022-02-21,R32,3,3-6 7-6(10) 6-2,atp,0,30,3,1,100644,Alexander Zverev,3.0,202385,Jenson Brooksby,47.0,1,16,14,2,9,5,2,7,6,5,106,71,55,16,14
2022-M-DC-2022-QLS-M-GER-BRA-01,Davis Cup QLS R1: GER vs BRA,Clay,2022-03-04,RR,3,6-4 6-2,atp,0,18,2,0,100644,Alexander Zverev,3.0,205734,Thiago Seyboth Wild,216.0,1,12,6,2,7,2,3,3,3,9,55,32,28,12,9
2022-M-DC-2022-QLS-M-GER-BRA-01,Davis Cup QLS R1: GER vs BRA,Clay,2022-03-04,RR,3,6-1 7-5,atp,0,19,2,0,100644,Alexander Zverev,3.0,106329,Thiago Monteiro,114.0,1,13,6,2,4,2,3,1,1,5,57,39,34,9,10
2022-0404,Indian Wells Masters,Hard,2022-03-07,R64,3,6-2 4-6 7-6(2),atp,0,31,3,1,100644,Alexander Zverev,3.0,126205,Tommy Paul,39.0,0,14,17,1,6,6,2,7,4,5,90,64,50,9,15
2022-0403,Miami Masters,Hard,2022-03-21,QF,3,6-3 1-6 6-3,atp,0,25,3,0,100644,Alexander Zverev,4.0,134770,Casper Ruud,8.0,0,12,13,1,10,1,2,5,3,4,66,44,35,12,12
2022-0403,Miami Masters,Hard,2022-03-21,R16,3,6-4 6-4,atp,0,20,2,0,100644,Alexander Zverev,4.0,106423,Thanasi Kokkinakis,97.0,1,12,8,2,4,2,2,0,0,8,50,35,31,9,10
2022-0403,Miami Masters,Hard,2022-03-21,R32,3,6-2 6-2,atp,0,16,2,0,100644,Alexander Zverev,4.0,111456,Mackenzie Mcdonald,54.0,1,12,4,2,10,1,4,1,1,8,50,37,27,9,8
2022-0403,Miami Masters,Hard,2022-03-21,R64,3,6-4 3-6 6-3,atp,0,28,3,0,100644,Alexander Zverev,4.0,106432,Borna Coric,166.0,1,15,13,2,12,1,2,2,1,3,75,55,45,11,14
2022-0410,Monte Carlo Masters,Clay,2022-04-11,SF,3,6-4 6-2,atp,0,18,2,0,100644,Alexander Zverev,3.0,126774,Stefanos Tsitsipas,5.0,0,6,12,0,3,4,2,8,3,4,49,32,17,6,9
2022-0410,Monte Carlo Masters,Clay,2022-04-11,QF,3,5-7 6-3 7-6(5),atp,0,34,3,1,100644,Alexander Zverev,3.0,206173,Jannik Sinner,12.0,1,18,16,2,5,6,5,12,7,8,113,80,55,14,17
2022-0410,Monte Carlo Masters,Clay,2022-04-11,R16,3,6-2 7-5,atp,0,20,2,0,100644,Alexander Zverev,3.0,105807,Pablo Carreno Busta,19.0,1,13,7,2,8,2,5,6,4,14,56,38,30,8,10
2022-0410,Monte Carlo Masters,Clay,2022-04-11,R32,3,6-1 7-5,atp,0,19,2,0,100644,Alexander Zverev,3.0,105643,Federico Delbonis,34.0,1,13,6,2,4,1,6,4,2,11,56,37,25,10,9
2022-0308,Munich,Clay,2022-04-25,R16,3,6-3 6-2,atp,0,17,2,0,100644,Alexander Zverev,3.0,208029,Holger Rune,70.0,0,5,12,0,0,3,1,11,7,7,48,36,19,5,8
2022-1536,Madrid Masters,Clay,2022-05-02,F,3,6-3 6-1,atp,0,16,2,0,100644,Alexander Zverev,3.0,207989,Carlos Alcaraz,9.0,0,4,12,0,3,5,0,8,4,0,47,31,19,4,8
2022-1536,Madrid Masters,Clay,2022-05-02,SF,3,6-4 3-6 6-2,atp,0,27,3,0,100644,Alexander Zverev,3.0,126774,Stefanos Tsitsipas,5.0,1,15,12,2,4,4,3,2,1,5,66,48,40,10,13
2022-1536,Madrid Masters,Clay,2022-05-02,QF,3,6-3 7-5,atp,0,21,2,0,100644,Alexander Zverev,3.0,200000,Felix Auger Aliassime,10.0,1,13,8,2,1,9,4,4,3,10,68,43,32,14,10
2022-1536,Madrid Masters,Clay,2022-05-02,R16,3,6-3 1-0 RET,atp,1,10,2,0,100644,Alexander Zverev,3.0,207518,Lorenzo Musetti,63.0,1,7,3,2,7,0,2,0,0,2,23,18,16,4,5
2022-1536,Madrid Masters,Clay,2022-05-02,R32,3,4-6 6-4 6-4,atp,0,30,3,0,100644,Alexander Zverev,3.0,105227,Marin Cilic,24.0,1,16,14,2,11,4,3,8,6,9,89,69,53,9,15
2022-0416,Rome Masters,Clay,2022-05-09,SF,3,4-6 6-3 6-3,atp,0,28,3,0,100644,Alexander Zverev,3.0,126774,Stefanos Tsitsipas,5.0,0,12,16,1,5,4,1,5,2,3,87,56,39,13,14
2022-0416,Rome Masters,Clay,2022-05-09,QF,3,7-5 6-2,atp,0,20,2,0,100644,Alexander Zverev,3.0,106426,Cristian Garin,45.0,1,13,7,2,4,2,4,5,4,11,74,47,33,14,10
2022-0416,Rome Masters,Clay,2022-05-09,R16,3,6-3 7-6(5),atp,0,22,2,1,100644,Alexander Zverev,3.0,200282,Alex De Minaur,22.0,1,13,9,2,4,2,4,4,1,9,61,41,31,9,11
2022-0416,Rome Masters,Clay,2022-05-09,R32,3,7-6(6) 6-3,atp,0,22,2,1,100644,Alexander Zverev,3.0,202104,Sebastian Baez,37.0,1,13,9,2,8,1,1,0,0,1,68,48,38,11,11
2022-520,Roland Garros,Clay,2022-05-23,R128,5,6-2 6-4 6-4,atp,0,28,3,0,100644,Alexander Zverev,3.0,124116,Sebastian Ofner,219.0,1,18,10,3,13,4,4,0,0,15,74,47,40,17,14
2022-520,Roland Garros,Clay,2022-05-23,R64,5,2-6 4-6 6-1 6-2 7-5,atp,0,45,5,0,100644,Alexander Zverev,3.0,202104,Sebastian Baez,36.0,1,25,20,3,12,4,7,13,8,11,155,106,72,23,23
2022-520,Roland Garros,Clay,2022-05-23,R32,5,7-6(2) 6-3 7-6(5),atp,0,35,3,2,100644,Alexander Zverev,3.0,206909,Brandon Nakashima,75.0,1,20,15,3,18,5,2,5,4,7,123,109,76,6,17
2022-520,Roland Garros,Clay,2022-05-23,R16,5,7-6(11) 7-5 6-3,atp,0,34,3,1,100644,Alexander Zverev,3.0,126523,Bernabe Zapata Miralles,131.0,1,20,14,3,5,7,8,13,7,9,128,101,54,16,17
2022-520,Roland Garros,Clay,2022-05-23,QF,5,6-4 6-4 4-6 7-6(7),atp,0,43,4,1,100644,Alexander Zverev,3.0,207989,Carlos Alcaraz,6.0,1,23,20,3,7,6,3,6,4,8,131,95,70,20,21
2022-520,Roland Garros,Clay,2022-05-23,SF,5,7-6(8) 6-6 RET,atp,1,25,2,1,100644,Alexander Zverev,3.0,104745,Rafael Nadal,5.0,0,12,13,0,5,8,5,11,6,8,103,79,44,9,12
2023-9900,United Cup,Hard,2023-01-02,RR,3,6-1 6-4,atp,0,17,2,0,100644,Alexander Zverev,12.0,126203,Taylor Fritz,9.0,0,5,12,0,3,5,0,6,3,1,60,48,31,3,8
2023-9900,United Cup,Hard,2023-01-02,RR,3,6-4 6-2,atp,0,18,2,0,100644,Alexander Zverev,12.0,208103,Jiri Lehecka,81.0,0,6,12,0,1,8,1,8,4,7,56,34,22,8,9
2023-580,Australian Open,Hard,2023-01-16,R128,5,4-6 6-1 5-7 7-6(3) 6-4,atp,0,52,5,1,100644,Alexander Zverev,13.0,122669,Juan Pablo Varillas,103.0,1,28,24,3,21,5,5,7,3,18,145,107,89,16,26
2023-580,Australian Open,Hard,2023-01-16,R64,5,6-7(1) 6-4 6-3 6-2,atp,0,40,4,1,100644,Alexander Zverev,13.0,111581,Michael Mmoh,107.0,0,16,24,1,13,12,3,14,6,10,125,83,59,11,19
2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,Hard,2023-02-03,RR,3,6-4 6-1,atp,0,17,2,0,100644,Alexander Zverev,14.0,104527,Stan Wawrinka,135.0,1,12,5,2,8,1,4,3,2,6,67,45,29,14,9
2023-M-DC-2023-QLS-M-GER-SUI-01,Davis Cup QLS R1: GER vs SUI,Hard,2023-02-03,RR,3,6-2 7-6(4),atp,0,21,2,1,100644,Alexander Zverev,14.0,144817,Marc Andrea Huesler,53.0,0,8,13,0,7,4,2,6,2,3,70,48,33,7,10
2023-0407,Rotterdam,Hard,2023-02-13,R16,3,4-6 6-3 6-4,atp,0,29,3,0,100644,Alexander Zverev,17.0,134868,Tallon Griekspoor,61.0,0,13,16,1,5,4,1,2,0,7,77,55,39,12,14
2023-0407,Rotterdam,Hard,2023-02-13,R32,3,6-4 7-6(4),atp,0,23,2,1,100644,Alexander Zverev,17.0,126952,Soon Woo Kwon,63.0,1,13,10,2,10,0,1,3,3,2,81,61,51,6,11
2023-0451,Doha,Hard,2023-02-20,R16,3,7-6(5) 2-6 7-5,atp,0,33,3,1,100644,Alexander Zverev,16.0,104918,Andy Murray,70.0,0,17,16,1,11,2,4,5,2,11,99,72,53,12,16
2023-0495,Dubai,Hard,2023-02-27,SF,3,6-3 7-6(9),atp,0,22,2,1,100644,Alexander Zverev,16.0,126094,Andrey Rublev,6.0,0,9,13,0,12,3,1,6,3,1,84,67,46,5,11
2023-0495,Dubai,Hard,2023-02-27,QF,3,7-5 6-4,atp,0,22,2,0,100644,Alexander Zverev,16.0,132283,Lorenzo Sonego,67.0,1,13,9,2,5,1,2,6,6,5,61,50,42,4,11
2023-0495,Dubai,Hard,2023-02-27,R16,3,7-5 6-4,atp,0,22,2,0,100644,Alexander Zverev,16.0,106331,Christopher Oconnell,92.0,1,13,9,2,11,1,2,0,0,5,51,39,35,9,11
2023-0495,Dubai,Hard,2023-02-27,R32,3,4-6 6-3 6-4,atp,0,29,3,0,100644,Alexander Zverev,16.0,208103,Jiri Lehecka,47.0,1,16,13,2,12,2,3,4,2,10,80,58,43,14,15
2023-0404,Indian Wells Masters,Hard,2023-03-06,R16,3,6-7(5) 7-6(5) 7-5,atp,0,38,3,2,100644,Alexander Zverev,14.0,106421,Daniil Medvedev,6.0,0,18,20,1,7,3,2,8,5,17,124,93,66,17,18
2023-0404,Indian Wells Masters,Hard,2023-03-06,R32,3,7-5 1-6 7-5,atp,0,31,3,0,100644,Alexander Zverev,14.0,200325,Emil Ruusuvuori,59.0,1,15,16,2,8,1,4,13,9,13,101,62,41,21,15
